symbol,putCall,description,exchangeName,bid,ask,last,mark,bidSize,askSize,bidAskSize,lastSize,highPrice,lowPrice,openPrice,closePrice,totalVolume,tradeDate,tradeTimeInLong,quoteTimeInLong,netChange,volatility,delta,gamma,theta,vega,rho,openInterest,timeValue,theoreticalOptionValue,theoreticalVolatility,optionDeliverablesList,strikePrice,expirationDate,daysToExpiration,expirationType,lastTradingDay,multiplier,settlementType,deliverableNote,isIndexOption,percentChange,markChange,markPercentChange,inTheMoney,mini,nonStandard
SPY_083120P322,PUT,SPY Aug 31 2020 322 Put,OPR,8.3,8.35,8.47,8.32,87,50,87X50,0,8.5,7.38,0.0,7.51,116,,1595965934120,1595967299775,0.96,19.536,-0.51,0.02,-0.118,0.396,-0.165,46,7.64,8.325,29.0,,322.0,1598904000000,34,R,1598918400000,100.0, ,,,12.86,0.82,10.93,True,False,False
SPY_083120P323,PUT,SPY Aug 31 2020 323 Put,OPR,8.68,8.75,8.45,8.72,40,40,40X40,0,8.45,7.52,0.0,7.86,66,,1595964855984,1595967299892,0.58,19.144,-0.532,0.021,-0.116,0.395,-0.172,2,6.62,8.715,29.0,,323.0,1598904000000,34,R,1598918400000,100.0, ,,,7.44,0.85,10.81,True,False,False
SPY_083120P324,PUT,SPY Aug 31 2020 324 Put,OPR,9.1,9.17,9.04,9.14,53,40,53X40,0,9.04,7.93,0.0,8.25,14,,1595965643599,1595967299892,0.79,18.772,-0.554,0.021,-0.113,0.393,-0.179,3,6.21,9.135,29.0,,324.0,1598904000000,34,R,1598918400000,100.0, ,,,9.64,0.89,10.79,True,False,False
SPY_083120P325,PUT,SPY Aug 31 2020 325 Put,OPR,9.54,9.63,9.69,9.59,52,40,52X40,0,9.69,8.27,0.0,8.65,32,,1595966522401,1595967299977,1.04,18.417,-0.576,0.021,-0.111,0.389,-0.187,43,5.86,9.585,29.0,,325.0,1598904000000,34,R,1598918400000,100.0, ,,,12.02,0.93,10.81,True,False,False
SPY_083120P326,PUT,SPY Aug 31 2020 326 Put,OPR,10.01,10.1,9.1,10.06,52,40,52X40,0,9.1,9.1,0.0,9.08,2,,1595956576572,1595967299977,0.02,18.053,-0.6,0.021,-0.108,0.384,-0.194,11,4.27,10.055,29.0,,326.0,1598904000000,34,R,1598918400000,100.0, ,,,0.27,0.98,10.79,True,False,False
SPY_090220P300,PUT,SPY Sep 2 2020 300 Put (Weekly),OPR,3.34,3.39,3.49,3.37,7,734,7X734,0,3.49,2.83,0.0,0.0,39,,1595966315595,1595967299900,0.0,27.204,-0.206,0.01,-0.11,0.291,-0.07,0,3.49,3.365,29.0,,300.0,1599076800000,36,S,1599091200000,100.0, ,,,0.0,3.37,0.0,False,False,False
SPY_090220P305,PUT,SPY Sep 2 2020 305 Put (Weekly),OPR,4.15,4.19,3.52,4.17,7,103,7X103,0,3.55,3.51,0.0,0.0,15,,1595959096971,1595967299865,0.0,25.673,-0.254,0.012,-0.117,0.327,-0.087,0,3.52,4.17,29.0,,305.0,1599076800000,36,S,1599091200000,100.0, ,,,0.0,4.17,0.0,False,False,False
SPY_090220P310,PUT,SPY Sep 2 2020 310 Put (Weekly),OPR,5.14,5.19,4.99,5.17,6,94,6X94,0,4.99,4.51,0.0,0.0,11,,1595965605322,1595967299865,0.0,24.065,-0.312,0.014,-0.122,0.362,-0.107,0,4.99,5.165,29.0,,310.0,1599076800000,36,S,1599091200000,100.0, ,,,0.0,5.17,0.0,False,False,False
SPY_090220P315,PUT,SPY Sep 2 2020 315 Put (Weekly),OPR,6.36,6.43,6.52,6.4,56,114,56X114,0,6.52,5.52,0.0,0.0,21,,1595966353884,1595967299892,0.0,22.353,-0.384,0.017,-0.123,0.39,-0.131,0,6.52,6.395,29.0,,315.0,1599076800000,36,S,1599091200000,100.0, ,,,0.0,6.4,0.0,False,False,False
SPY_090220P320,PUT,SPY Sep 2 2020 320 Put (Weekly),OPR,7.92,7.99,8.0,7.96,6,50,6X50,0,8.02,7.16,0.0,0.0,27,,1595966146934,1595967299838,0.0,20.589,-0.47,0.019,-0.12,0.406,-0.161,0,8.0,7.955,29.0,,320.0,1599076800000,36,S,1599091200000,100.0, ,,,0.0,7.96,0.0,False,False,False
SPY_090220P325,PUT,SPY Sep 2 2020 325 Put (Weekly),OPR,9.92,10.0,9.8,9.96,6,48,6X48,0,9.8,8.67,0.0,0.0,29,,1595965379074,1595967299853,0.0,18.808,-0.572,0.02,-0.11,0.4,-0.196,0,5.97,9.96,29.0,,325.0,1599076800000,36,S,1599091200000,100.0, ,,,0.0,9.96,0.0,True,False,False
SPY_090220P330,PUT,SPY Sep 2 2020 330 Put (Weekly),OPR,12.48,12.57,11.64,12.53,6,20,6X20,0,11.64,11.64,0.0,0.0,30,,1595946431673,1595967299977,0.0,17.006,-0.688,0.02,-0.093,0.361,-0.237,0,2.81,12.525,29.0,,330.0,1599076800000,36,S,1599091200000,100.0, ,,,0.0,12.53,0.0,True,False,False
SPY_090220P335,PUT,SPY Sep 2 2020 335 Put (Weekly),OPR,15.74,15.87,0.0,15.81,6,6,6X6,0,0.0,0.0,0.0,0.0,0,,0,1595967299845,0.0,15.353,-0.803,0.018,-0.07,0.282,-0.278,0,1.98,15.805,29.0,,335.0,1599076800000,36,S,1599091200000,100.0, ,,,0.0,15.81,0.0,True,False,False
SPY_090220P340,PUT,SPY Sep 2 2020 340 Put (Weekly),OPR,19.59,19.95,0.0,19.77,50,39,50X39,0,0.0,0.0,0.0,0.0,0,,0,1595967299869,0.0,13.751,-0.902,0.012,-0.046,0.174,-0.314,0,0.94,19.77,29.0,,340.0,1599076800000,36,S,1599091200000,100.0, ,,,0.0,19.77,0.0,True,False,False
SPY_090220P345,PUT,SPY Sep 2 2020 345 Put (Weekly),OPR,24.04,24.42,0.0,24.23,50,39,50X39,0,0.0,0.0,0.0,0.0,0,,0,1595967299860,0.0,11.077,-0.978,0.004,-0.022,0.051,-0.343,0,0.4,24.23,29.0,,345.0,1599076800000,36,S,1599091200000,100.0, ,,,0.0,24.23,0.0,True,False,False
SPY_090420P317,PUT,SPY Sep 4 2020 317 Put (Weekly),OPR,7.32,7.37,6.8,7.35,111,87,111X87,0,6.83,6.7,0.0,6.7,10,,1595964202727,1595967299866,0.09,21.967,-0.419,0.017,-0.122,0.41,-0.152,30,6.8,7.345,29.0,,317.0,1599249600000,38,S,1599264000000,100.0, ,,,1.42,0.64,9.55,False,False,False
SPY_090420P318,PUT,SPY Sep 4 2020 318 Put (Weekly),OPR,7.64,7.69,7.67,7.67,83,86,83X86,0,7.83,7.67,0.0,6.99,29,,1595967018824,1595967299954,0.69,21.636,-0.435,0.017,-0.121,0.413,-0.158,30,7.67,7.665,29.0,,318.0,1599249600000,38,S,1599264000000,100.0, ,,,9.81,0.68,9.74,False,False,False
SPY_090420P319,PUT,SPY Sep 4 2020 319 Put (Weekly),OPR,7.96,8.01,7.03,7.99,97,6,97X6,0,7.42,7.03,0.0,7.28,10,,1595962118500,1595967299842,-0.25,21.268,-0.453,0.018,-0.12,0.415,-0.164,26,7.03,7.985,29.0,,319.0,1599249600000,38,S,1599264000000,100.0, ,,,-3.43,0.7,9.68,False,False,False
SPY_090420P320,PUT,SPY Sep 4 2020 320 Put (Weekly),OPR,8.3,8.35,8.34,8.32,125,22,125X22,0,8.52,7.23,0.0,7.59,30,,1595967018824,1595967299954,0.75,20.908,-0.471,0.018,-0.119,0.417,-0.17,106,8.34,8.325,29.0,,320.0,1599249600000,38,S,1599264000000,100.0, ,,,9.88,0.73,9.68,False,False,False
SPY_090420P321,PUT,SPY Sep 4 2020 321 Put (Weekly),OPR,8.66,8.71,8.88,8.69,100,30,100X30,0,8.88,7.5,0.0,7.91,56,,1595966339841,1595967299842,0.96,20.554,-0.489,0.018,-0.117,0.418,-0.177,45,8.88,8.685,29.0,,321.0,1599249600000,38,S,1599264000000,100.0, ,,,12.19,0.77,9.73,False,False,False
SPY_090420P322,PUT,SPY Sep 4 2020 322 Put (Weekly),OPR,9.04,9.09,9.22,9.07,80,86,80X86,0,9.22,7.85,0.0,8.26,166,,1595966688106,1595967299871,0.96,20.206,-0.508,0.019,-0.116,0.418,-0.184,74,8.39,9.065,29.0,,322.0,1599249600000,38,S,1599264000000,100.0, ,,,11.62,0.8,9.75,True,False,False
SPY_090420P323,PUT,SPY Sep 4 2020 323 Put (Weekly),OPR,9.42,9.49,9.5,9.46,6,74,6X74,0,9.5,8.28,0.0,8.62,154,,1595966080065,1595967299891,0.88,19.835,-0.528,0.019,-0.114,0.417,-0.191,29,7.67,9.455,29.0,,323.0,1599249600000,38,S,1599264000000,100.0, ,,,10.21,0.84,9.69,True,False,False
SPY_090420P324,PUT,SPY Sep 4 2020 324 Put (Weekly),OPR,9.83,9.91,8.88,9.87,6,52,6X52,0,9.89,8.88,0.0,8.99,259,,1595955322084,1595967299908,-0.12,19.477,-0.548,0.019,-0.112,0.415,-0.199,41,6.05,9.87,29.0,,324.0,1599249600000,38,S,1599264000000,100.0, ,,,-1.28,0.88,9.73,True,False,False
SPY_090420P325,PUT,SPY Sep 4 2020 325 Put (Weekly),OPR,10.27,10.34,10.29,10.31,6,73,6X73,0,10.29,9.27,0.0,9.39,1142,,1595966377045,1595967299871,0.9,19.117,-0.569,0.02,-0.109,0.412,-0.206,1036,6.46,10.305,29.0,,325.0,1599249600000,38,S,1599264000000,100.0, ,,,9.58,0.91,9.74,True,False,False
SPY_090420P326,PUT,SPY Sep 4 2020 326 Put (Weekly),OPR,10.72,10.81,10.75,10.77,46,46,46X46,0,10.75,10.21,0.0,9.81,222,,1595966376986,1595967299891,0.94,18.764,-0.59,0.02,-0.107,0.407,-0.214,20,5.92,10.765,29.0,,326.0,1599249600000,38,S,1599264000000,100.0, ,,,9.58,0.95,9.73,True,False,False
SPY_091820P317,PUT,SPY Sep 18 2020 317 Put,OPR,9.37,9.42,9.47,9.4,50,86,50X86,0,9.57,8.33,0.0,8.69,1640,,1595966985246,1595967299892,0.79,22.941,-0.43,0.014,-0.11,0.48,-0.214,4822,9.47,9.395,29.0,,317.0,1600459200000,52,R,1600473600000,100.0, ,,,9.04,0.71,8.18,False,False,False
SPY_091820P318,PUT,SPY Sep 18 2020 318 Put,OPR,9.7,9.76,9.75,9.73,80,87,80X87,0,9.97,8.64,0.0,8.98,1116,,1595967074167,1595967299954,0.76,22.655,-0.444,0.014,-0.11,0.483,-0.221,4104,9.75,9.73,29.0,,318.0,1600459200000,52,R,1600473600000,100.0, ,,,8.51,0.75,8.29,False,False,False
SPY_091820P319,PUT,SPY Sep 18 2020 319 Put,OPR,10.05,10.11,10.26,10.08,50,89,50X89,0,10.26,8.94,0.0,9.31,369,,1595966295818,1595967299892,0.95,22.374,-0.458,0.014,-0.109,0.485,-0.228,3252,10.26,10.08,29.0,,319.0,1600459200000,52,R,1600473600000,100.0, ,,,10.26,0.77,8.33,False,False,False
SPY_091820P320,PUT,SPY Sep 18 2020 320 Put,OPR,10.41,10.47,10.41,10.44,79,89,79X89,0,10.64,9.23,0.0,9.64,8131,,1595967099197,1595967299959,0.77,22.084,-0.473,0.015,-0.108,0.486,-0.236,27541,10.41,10.44,29.0,,320.0,1600459200000,52,R,1600473600000,100.0, ,,,7.99,0.8,8.3,False,False,False
SPY_091820P321,PUT,SPY Sep 18 2020 321 Put,OPR,10.78,10.84,10.83,10.81,128,50,128X50,0,11.01,9.76,0.0,9.98,219,,1595967278506,1595967299892,0.85,21.787,-0.488,0.015,-0.107,0.487,-0.243,3443,10.83,10.81,29.0,,321.0,1600459200000,52,R,1600473600000,100.0, ,,,8.46,0.83,8.26,False,False,False
SPY_091820P322,PUT,SPY Sep 18 2020 322 Put,OPR,11.18,11.24,11.17,11.21,13,50,13X50,0,11.38,9.92,0.0,10.35,1214,,1595967195193,1595967299835,0.82,21.521,-0.503,0.015,-0.106,0.487,-0.251,32153,10.34,11.21,29.0,,322.0,1600459200000,52,R,1600473600000,100.0, ,,,7.97,0.86,8.36,True,False,False
SPY_091820P323,PUT,SPY Sep 18 2020 323 Put,OPR,11.59,11.65,11.89,11.62,13,50,13X50,0,11.89,10.35,0.0,10.72,457,,1595966313330,1595967299835,1.17,21.244,-0.519,0.015,-0.105,0.487,-0.259,5125,10.06,11.62,29.0,,323.0,1600459200000,52,R,1600473600000,100.0, ,,,10.87,0.9,8.35,True,False,False
SPY_091820P324,PUT,SPY Sep 18 2020 324 Put,OPR,12.01,12.08,12.13,12.05,12,50,12X50,0,12.13,10.77,0.0,11.12,257,,1595966038234,1595967299836,1.01,20.966,-0.535,0.015,-0.104,0.485,-0.267,6045,9.3,12.045,29.0,,324.0,1600459200000,52,R,1600473600000,100.0, ,,,9.09,0.93,8.33,True,False,False
SPY_091820P325,PUT,SPY Sep 18 2020 325 Put,OPR,12.45,12.52,12.7,12.49,77,110,77X110,0,12.7,11.13,0.0,11.52,14420,,1595966297962,1595967299874,1.18,20.685,-0.551,0.016,-0.102,0.483,-0.275,19529,8.87,12.485,29.0,,325.0,1600459200000,52,R,1600473600000,100.0, ,,,10.25,0.97,8.39,True,False,False
SPY_091820P326,PUT,SPY Sep 18 2020 326 Put,OPR,12.92,12.98,12.39,12.95,5,50,5X50,0,12.48,11.5,0.0,11.96,67,,1595964788101,1595967299874,0.43,20.422,-0.568,0.016,-0.101,0.48,-0.284,3577,7.56,12.95,29.0,,326.0,1600459200000,52,R,1600473600000,100.0, ,,,3.6,0.99,8.28,True,False,False
SPY_093020P317,PUT,SPY Sep 30 2020 317 Put (Quarterly),OPR,10.7,10.77,10.56,10.74,98,50,98X50,0,10.56,10.45,0.0,10.01,30,,1595965623051,1595967299889,0.55,23.09,-0.435,0.013,-0.101,0.532,-0.268,1586,10.56,10.735,29.0,,317.0,1601496000000,64,Q,1601510400000,100.0, ,,,5.49,0.72,7.24,False,False,False
SPY_093020P318,PUT,SPY Sep 30 2020 318 Put (Quarterly),OPR,11.04,11.11,11.02,11.08,84,55,84X55,0,11.02,10.01,0.0,10.32,286,,1595965662822,1595967299955,0.7,22.826,-0.448,0.013,-0.101,0.535,-0.276,1865,11.02,11.075,29.0,,318.0,1601496000000,64,Q,1601510400000,100.0, ,,,6.78,0.76,7.32,False,False,False
SPY_093020P319,PUT,SPY Sep 30 2020 319 Put (Quarterly),OPR,11.39,11.46,10.38,11.43,50,55,50X55,0,10.77,10.38,0.0,10.65,280,,1595960539035,1595967299955,-0.26,22.557,-0.461,0.013,-0.1,0.537,-0.284,1903,10.38,11.425,29.0,,319.0,1601496000000,64,Q,1601510400000,100.0, ,,,-2.49,0.78,7.33,False,False,False
SPY_093020P320,PUT,SPY Sep 30 2020 320 Put (Quarterly),OPR,11.75,11.82,11.88,11.79,5,55,5X55,0,11.95,10.71,0.0,10.98,150,,1595966398309,1595967299955,0.9,22.285,-0.474,0.013,-0.099,0.538,-0.292,5483,11.88,11.785,29.0,,320.0,1601496000000,64,Q,1601510400000,100.0, ,,,8.25,0.81,7.38,False,False,False
SPY_093020P321,PUT,SPY Sep 30 2020 321 Put (Quarterly),OPR,12.12,12.2,11.95,12.16,123,99,123X99,0,12.13,11.45,0.0,11.32,27,,1595965568660,1595967299960,0.63,22.017,-0.487,0.013,-0.098,0.539,-0.3,2775,11.95,12.16,29.0,,321.0,1601496000000,64,Q,1601510400000,100.0, ,,,5.52,0.84,7.37,False,False,False
SPY_093020P322,PUT,SPY Sep 30 2020 322 Put (Quarterly),OPR,12.51,12.59,12.75,12.55,50,50,50X50,0,12.75,11.52,0.0,11.69,36,,1595966322727,1595967299918,1.07,21.753,-0.501,0.013,-0.098,0.539,-0.309,2859,11.92,12.55,29.0,,322.0,1601496000000,64,Q,1601510400000,100.0, ,,,9.11,0.86,7.4,True,False,False
SPY_093020P323,PUT,SPY Sep 30 2020 323 Put (Quarterly),OPR,12.91,12.99,11.88,12.95,50,50,50X50,0,12.35,11.65,0.0,12.06,104,,1595961135853,1595967299863,-0.18,21.482,-0.515,0.014,-0.097,0.539,-0.318,2289,10.05,12.95,29.0,,323.0,1601496000000,64,Q,1601510400000,100.0, ,,,-1.51,0.89,7.36,True,False,False
SPY_093020P324,PUT,SPY Sep 30 2020 324 Put (Quarterly),OPR,13.33,13.41,13.03,13.37,50,50,50X50,0,0.0,0.0,0.0,12.45,0,,1595858534728,1595967299890,0.58,21.222,-0.53,0.014,-0.096,0.538,-0.327,1908,10.2,13.37,29.0,,324.0,1601496000000,64,Q,1601510400000,100.0, ,,,4.69,0.92,7.42,True,False,False
SPY_093020P325,PUT,SPY Sep 30 2020 325 Put (Quarterly),OPR,13.76,13.84,12.59,13.8,50,50,50X50,0,12.59,12.59,0.0,12.85,16,,1595950783388,1595967299982,-0.26,20.954,-0.544,0.014,-0.094,0.536,-0.336,2372,8.76,13.8,29.0,,325.0,1601496000000,64,Q,1601510400000,100.0, ,,,-2.03,0.95,7.39,True,False,False
SPY_093020P326,PUT,SPY Sep 30 2020 326 Put (Quarterly),OPR,14.21,14.29,13.99,14.25,50,50,50X50,0,13.99,13.32,0.0,13.27,51,,1595965548254,1595967299863,0.72,20.696,-0.559,0.014,-0.093,0.533,-0.345,1509,9.16,14.25,29.0,,326.0,1601496000000,64,Q,1601510400000,100.0, ,,,5.43,0.98,7.39,True,False,False
SPY_101620P317,PUT,SPY Oct 16 2020 317 Put,OPR,12.62,12.69,11.91,12.66,55,55,55X55,0,12.6,11.55,0.0,11.9,276,,1595963204902,1595967299863,0.01,23.739,-0.44,0.011,-0.094,0.595,-0.342,2686,11.91,12.655,29.0,,317.0,1602878400000,80,R,1602892800000,100.0, ,,,0.13,0.76,6.39,False,False,False
SPY_101620P318,PUT,SPY Oct 16 2020 318 Put,OPR,12.96,13.03,13.1,13.0,55,55,55X55,0,13.1,12.11,0.0,12.2,178,,1595965932795,1595967299955,0.89,23.485,-0.451,0.011,-0.093,0.597,-0.351,5723,13.1,12.995,29.0,,318.0,1602878400000,80,R,1602892800000,100.0, ,,,7.33,0.79,6.47,False,False,False
SPY_101620P319,PUT,SPY Oct 16 2020 319 Put,OPR,13.31,13.39,12.83,13.35,55,84,55X84,0,12.83,12.24,0.0,12.53,403,,1595963875003,1595967299931,0.29,23.238,-0.463,0.011,-0.093,0.599,-0.359,2037,12.83,13.35,29.0,,319.0,1602878400000,80,R,1602892800000,100.0, ,,,2.35,0.82,6.5,False,False,False
SPY_101620P320,PUT,SPY Oct 16 2020 320 Put,OPR,13.67,13.75,13.77,13.71,55,70,55X70,0,13.9,12.52,0.0,12.88,1667,,1595966800428,1595967299901,0.89,22.982,-0.474,0.011,-0.092,0.6,-0.368,21763,13.77,13.71,29.0,,320.0,1602878400000,80,R,1602892800000,100.0, ,,,6.95,0.84,6.49,False,False,False
SPY_101620P321,PUT,SPY Oct 16 2020 321 Put,OPR,14.05,14.12,14.1,14.09,50,50,50X50,0,14.33,12.92,0.0,13.22,406,,1595966376946,1595967299955,0.88,22.733,-0.486,0.012,-0.092,0.601,-0.378,2776,14.1,14.085,29.0,,321.0,1602878400000,80,R,1602892800000,100.0, ,,,6.66,0.86,6.54,False,False,False
SPY_101620P322,PUT,SPY Oct 16 2020 322 Put,OPR,14.43,14.51,14.52,14.47,50,102,50X102,0,14.52,13.26,0.0,13.58,190,,1595966821226,1595967299889,0.94,22.482,-0.498,0.012,-0.091,0.601,-0.387,3732,13.69,14.47,29.0,,322.0,1602878400000,80,R,1602892800000,100.0, ,,,6.92,0.89,6.55,True,False,False
SPY_101620P323,PUT,SPY Oct 16 2020 323 Put,OPR,14.83,14.91,15.06,14.87,50,50,50X50,0,15.1,13.63,0.0,13.96,136,,1595966288504,1595967299982,1.1,22.236,-0.51,0.012,-0.09,0.601,-0.397,1673,13.23,14.87,29.0,,323.0,1602878400000,80,R,1602892800000,100.0, ,,,7.91,0.91,6.54,True,False,False
SPY_101620P324,PUT,SPY Oct 16 2020 324 Put,OPR,15.23,15.32,14.24,15.28,50,6,50X6,0,14.77,14.2,0.0,14.34,11,,1595951567022,1595967299918,-0.1,21.978,-0.523,0.012,-0.089,0.6,-0.406,2108,11.41,15.275,29.0,,324.0,1602878400000,80,R,1602892800000,100.0, ,,,-0.7,0.94,6.52,True,False,False
SPY_101620P325,PUT,SPY Oct 16 2020 325 Put,OPR,15.65,15.74,15.91,15.7,50,50,50X50,0,15.91,14.3,0.0,14.74,174,,1595966235549,1595967299874,1.17,21.725,-0.535,0.012,-0.088,0.599,-0.416,8306,12.08,15.695,29.0,,325.0,1602878400000,80,R,1602892800000,100.0, ,,,7.95,0.96,6.49,True,False,False
SPY_101620P326,PUT,SPY Oct 16 2020 326 Put,OPR,16.09,16.17,16.33,16.13,50,50,50X50,0,16.33,14.98,0.0,15.15,31,,1595966351777,1595967299918,1.18,21.476,-0.548,0.012,-0.087,0.597,-0.427,1925,11.5,16.13,29.0,,326.0,1602878400000,80,R,1602892800000,100.0, ,,,7.78,0.98,6.46,True,False,False
SPY_112020P317,PUT,SPY Nov 20 2020 317 Put,OPR,16.76,16.85,15.7,16.81,61,6,61X6,0,16.7,15.7,0.0,15.97,6,,1595959924616,1595967299854,-0.27,25.342,-0.446,0.009,-0.084,0.712,-0.508,3940,15.7,16.805,29.0,,317.0,1605906000000,115,R,1605920400000,100.0, ,,,-1.69,0.83,5.23,False,False,False
SPY_112020P318,PUT,SPY Nov 20 2020 318 Put,OPR,17.11,17.2,16.15,17.16,60,6,60X6,0,16.18,16.15,0.0,16.31,10,,1595961864843,1595967299854,-0.16,25.119,-0.454,0.009,-0.084,0.714,-0.518,556,16.15,17.155,29.0,,318.0,1605906000000,115,R,1605920400000,100.0, ,,,-0.98,0.85,5.18,False,False,False
SPY_112020P319,PUT,SPY Nov 20 2020 319 Put,OPR,17.47,17.56,17.48,17.52,60,6,60X6,0,17.48,17.3,0.0,16.65,12,,1595944447163,1595967299854,0.83,24.899,-0.463,0.009,-0.084,0.716,-0.529,932,17.48,17.515,29.0,,319.0,1605906000000,115,R,1605920400000,100.0, ,,,4.98,0.87,5.2,False,False,False
SPY_112020P320,PUT,SPY Nov 20 2020 320 Put,OPR,17.84,17.93,17.92,17.88,5,87,5X87,0,18.04,16.7,0.0,17.0,1292,,1595966406577,1595967299849,0.93,24.681,-0.472,0.009,-0.083,0.717,-0.539,12822,17.92,17.885,29.0,,320.0,1605906000000,115,R,1605920400000,100.0, ,,,5.44,0.89,5.24,False,False,False
SPY_112020P321,PUT,SPY Nov 20 2020 321 Put,OPR,18.21,18.31,18.37,18.26,60,86,60X86,0,18.37,17.46,0.0,17.35,24,,1595966250534,1595967299956,1.01,24.459,-0.482,0.009,-0.083,0.718,-0.55,2078,18.37,18.26,29.0,,321.0,1605906000000,115,R,1605920400000,100.0, ,,,5.85,0.91,5.21,False,False,False
SPY_112020P322,PUT,SPY Nov 20 2020 322 Put,OPR,18.59,18.69,18.7,18.64,59,82,59X82,0,18.7,17.52,0.0,17.72,72,,1595966354438,1595967299956,0.99,24.231,-0.491,0.009,-0.082,0.718,-0.56,1142,17.87,18.64,29.0,,322.0,1605906000000,115,R,1605920400000,100.0, ,,,5.56,0.92,5.22,True,False,False
SPY_112020P323,PUT,SPY Nov 20 2020 323 Put,OPR,18.99,19.08,19.08,19.03,5,84,5X84,0,19.08,17.8,0.0,18.09,281,,1595966453526,1595967299849,0.99,24.012,-0.501,0.009,-0.082,0.718,-0.571,658,17.25,19.035,29.0,,323.0,1605906000000,115,R,1605920400000,100.0, ,,,5.45,0.94,5.2,True,False,False
SPY_112020P324,PUT,SPY Nov 20 2020 324 Put,OPR,19.38,19.48,19.57,19.43,5,6,5X6,0,19.57,18.27,0.0,18.48,119,,1595965877415,1595967299853,1.09,23.78,-0.51,0.009,-0.081,0.718,-0.583,510,16.74,19.43,29.0,,324.0,1605906000000,115,R,1605920400000,100.0, ,,,5.92,0.95,5.16,True,False,False
SPY_112020P325,PUT,SPY Nov 20 2020 325 Put,OPR,19.79,19.89,19.87,19.84,5,6,5X6,0,19.87,18.79,0.0,18.87,10,,1595965828276,1595967299853,1.0,23.556,-0.52,0.009,-0.08,0.717,-0.594,2282,16.04,19.84,29.0,,325.0,1605906000000,115,R,1605920400000,100.0, ,,,5.31,0.97,5.15,True,False,False
SPY_112020P326,PUT,SPY Nov 20 2020 326 Put,OPR,20.21,20.31,19.21,20.26,5,6,5X6,0,19.21,19.21,0.0,19.27,5,,1595951245052,1595967299853,-0.06,23.333,-0.53,0.009,-0.08,0.716,-0.605,798,14.38,20.26,29.0,,326.0,1605906000000,115,R,1605920400000,100.0, ,,,-0.31,0.99,5.14,True,False,False
SPY_121820P317,PUT,SPY Dec 18 2020 317 Put,OPR,19.31,19.4,18.71,19.35,6,6,6X6,0,18.71,18.71,0.0,18.49,6,,1595946473067,1595967299854,0.22,25.727,-0.447,0.008,-0.077,0.793,-0.643,1601,18.71,19.355,29.0,,317.0,1608325200000,143,R,1608339600000,100.0, ,,,1.19,0.87,4.68,False,False,False
SPY_121820P318,PUT,SPY Dec 18 2020 318 Put,OPR,19.67,19.76,19.08,19.72,6,6,6X6,0,19.08,19.08,0.0,18.84,6,,1595946473161,1595967299854,0.24,25.528,-0.455,0.008,-0.077,0.795,-0.654,1022,19.08,19.715,29.0,,318.0,1608325200000,143,R,1608339600000,100.0, ,,,1.27,0.87,4.64,False,False,False
SPY_121820P319,PUT,SPY Dec 18 2020 319 Put,OPR,20.05,20.13,19.9,20.09,6,6,6X6,0,19.9,19.3,0.0,19.19,20,,1595965523226,1595967299854,0.7,25.339,-0.463,0.008,-0.077,0.797,-0.666,1179,19.9,20.09,29.0,,319.0,1608325200000,143,R,1608339600000,100.0, ,,,3.67,0.9,4.66,False,False,False
SPY_121820P320,PUT,SPY Dec 18 2020 320 Put,OPR,20.43,20.52,20.6,20.48,6,88,6X88,0,20.78,19.53,0.0,19.56,353,,1595966601112,1595967299854,1.04,25.153,-0.471,0.008,-0.077,0.798,-0.677,41644,20.6,20.475,29.0,,320.0,1608325200000,143,R,1608339600000,100.0, ,,,5.34,0.92,4.7,False,False,False
SPY_121820P321,PUT,SPY Dec 18 2020 321 Put,OPR,20.81,20.9,20.94,20.85,5,5,5X5,0,20.96,20.01,0.0,19.93,51,,1595966177783,1595967299854,1.01,24.952,-0.479,0.008,-0.076,0.799,-0.689,3847,20.94,20.855,29.0,,321.0,1608325200000,143,R,1608339600000,100.0, ,,,5.09,0.93,4.67,False,False,False
SPY_121820P322,PUT,SPY Dec 18 2020 322 Put,OPR,21.21,21.3,21.43,21.26,6,89,6X89,0,21.43,20.0,0.0,20.31,127,,1595966318804,1595967299854,1.12,24.766,-0.487,0.008,-0.076,0.799,-0.701,1079,20.6,21.255,29.0,,322.0,1608325200000,143,R,1608339600000,100.0, ,,,5.54,0.95,4.68,True,False,False
SPY_121820P323,PUT,SPY Dec 18 2020 323 Put,OPR,21.61,21.7,21.83,21.66,6,6,6X6,0,21.83,20.51,0.0,20.69,206,,1595966316252,1595967299853,1.14,24.57,-0.496,0.008,-0.075,0.799,-0.714,999,20.0,21.655,29.0,,323.0,1608325200000,143,R,1608339600000,100.0, ,,,5.53,0.97,4.68,True,False,False
SPY_121820P324,PUT,SPY Dec 18 2020 324 Put,OPR,22.02,22.11,22.2,22.07,6,89,6X89,0,22.2,20.82,0.0,21.08,283,,1595966220325,1595967299853,1.12,24.377,-0.504,0.008,-0.075,0.799,-0.726,1352,19.37,22.065,29.0,,324.0,1608325200000,143,R,1608339600000,100.0, ,,,5.3,0.98,4.66,True,False,False
